date,time,dest,src,rssi
03/10/2023,15:26:36.136842,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-38
03/10/2023,15:26:36.140224,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-38
03/10/2023,15:26:36.147255,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-38
03/10/2023,15:26:36.150689,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-38
03/10/2023,15:26:36.163179,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-38
03/10/2023,15:26:36.173473,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-39
03/10/2023,15:26:36.176938,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-40
03/10/2023,15:26:36.916765,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-39
03/10/2023,15:26:36.920429,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:36.930934,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-39
03/10/2023,15:26:36.934337,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:37.867055,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-44
03/10/2023,15:26:37.870820,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-43
03/10/2023,15:26:37.874242,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-43
03/10/2023,15:26:37.885253,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:38.772519,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:38.782803,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:38.786240,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:41.076084,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:41.086364,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-38
03/10/2023,15:26:41.089841,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-39
03/10/2023,15:26:41.936487,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-40
03/10/2023,15:26:41.947260,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:41.950750,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-42
03/10/2023,15:26:41.987792,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:43.336635,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-43
03/10/2023,15:26:43.346953,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-41
03/10/2023,15:26:43.350444,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-43
03/10/2023,15:26:43.360702,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-39
