date,time,dest,src,rssi
03/10/2023,14:57:18.130597,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-56
03/10/2023,14:57:18.141123,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-56
03/10/2023,14:57:19.104978,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-54
03/10/2023,14:57:19.131378,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-55
03/10/2023,14:57:20.137058,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-52
03/10/2023,14:57:21.156668,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-54
03/10/2023,14:57:21.177093,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-52
03/10/2023,14:57:21.180564,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-53
03/10/2023,14:57:21.187497,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-52
03/10/2023,14:57:22.086226,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-61
03/10/2023,14:57:22.096970,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-60
03/10/2023,14:57:22.100475,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-60
03/10/2023,14:57:22.110844,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-60
03/10/2023,14:57:23.038233,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-56
03/10/2023,14:57:23.048675,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-56
03/10/2023,14:57:23.052161,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-56
03/10/2023,14:57:23.062502,44:12:44:69:9d:d2,e4:5f:01:d4:9d:2f,-53
